Order_ID,Date,Region,State,City,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep_ID,Sales_Rep_Name,Manager_Name,Product_Category,Sub_Category,Product_Name,Product_SKU,Units_Sold,Unit_Price,Discount_%,COGS,Revenue,Profit,Profit_Margin_%,Payment_Mode,Delivery_Days,Return_Flag,Customer_Rating,Channel,Quarter,Month_Name,Year
ORD-13035,2021-04-23,Central,Madhya Pradesh,Indore,CUST-2564,Customer 100,B2C,REP-40,Rep Name 33,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-308,4,667.14,18.5,1551.61,2175,623.4,28.66,Credit Card,14,0,4,Offline,Q2,Apr,2021
ORD-13960,2021-04-23,South,Karnataka,Bangalore,CUST-8783,Customer 181,,REP-31,Rep Name 37,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-142,4,736.68,13.72,1843.94,2542.35,698.41,27.47,Bank Transfer,3,0,3,Online,Q2,Apr,2021
ORD-1887,2021-04-24,North,Punjab,Ludhiana,CUST-4081,Customer 482,B2B,REP-37,Rep Name 29,Manager 3,Electronics,Phones,S-Galaxy 22,ELE-PHO-669,1,47.26,1.53,20.49,46.54,26.05,55.98,UPI,1,0,5,Offline,Q2,Apr,2021
ORD-13795,2021-04-24,West,Maharashtra,Mumbai,CUST-1919,Customer 257,B2B,REP-16,Rep Name 29,Manager 5,Electronics,Phones,V-Smart,ELE-PHO-873,6,243.52,11.77,616.74,1289.21,672.47,52.16,UPI,3,0,3,Online,Q2,Apr,2021
ORD-3684,2021-04-25,West,Maharashtra,Mumbai,CUST-7982,Customer 263,B2B,REP-23,Rep Name 4,Manager 5,Furniture,Desks,Standing Pro,FUR-DES-337,10,1437.16,17.01,6906.98,11926.51,5019.53,42.09,Credit Card,1,0,4,,Q2,Apr,2021
ORD-7995,2021-04-25,East,Odisha,Bhubaneswar,CUST-7625,Customer 105,B2C,REP-22,Rep Name 4,Manager 3,Electronics,Laptops,GamerZ 15,ELE-LAP-500,7,30.87,8.47,96.2,197.77,101.58,51.36,Cash,3,0,3,,Q2,Apr,2021
ORD-11228,2021-04-25,Central,Chhattisgarh,Raipur,CUST-4755,Customer 174,Enterprise,REP-26,Rep Name 16,Manager 1,Furniture,Desks,Corner L-Desk,FUR-DES-430,151,502.97,24.44,49907.28,57388.55,7481.27,13.04,Credit Card,3,0,5,Online,Q2,Apr,2021
ORD-11583,2021-04-25,West,Maharashtra,Mumbai,CUST-4681,Customer 13,B2C,REP-42,Rep Name 27,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-948,6,91.33,4.45,339.29,523.62,184.33,35.2,UPI,1,0,5,Partner,Q2,Apr,2021
ORD-11761,2021-04-25,South,Tamil Nadu,Chennai,CUST-3127,Customer 169,B2B,REP-26,Rep Name 18,Manager 1,Electronics,Phones,V-Smart,ELE-PHO-457,4,363.76,2.43,772.43,1419.73,647.29,45.59,Cash,11,0,3,Offline,Q2,Apr,2021
ORD-13868,2021-04-25,South,Tamil Nadu,Chennai,CUST-2879,Customer 275,B2C,REP-23,Rep Name 30,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-472,6,276.1,16.31,1013.65,1386.38,372.73,26.89,UPI,6,0,5,Partner,Q2,Apr,2021
ORD-11583,2021-04-25,West,Maharashtra,Mumbai,CUST-4681,Customer 13,B2C,REP-42,Rep Name 27,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-948,6,92.51,4.45,339.29,520.88,181.59,35.2,UPI,1,0,5,Partner,Q2,Apr,2021
ORD-13868,2021-04-25,South,Tamil Nadu,Chennai,CUST-2879,Customer 275,B2C,REP-23,Rep Name 30,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-472,6,265.69,16.31,1013.65,1438.12,424.47,26.89,UPI,6,0,5,Partner,Q2,Apr,2021
ORD-3931,2021-04-26,North,Punjab,Ludhiana,CUST-6489,Customer 480,B2B,REP-21,Rep Name 19,Manager 1,Office Supplies,Binders,Archive Box Pack,OFF-BIN-616,4,1438.93,10.61,3257.33,5145.15,1887.82,36.69,UPI,3,0,2,Online,Q2,Apr,2021
ORD-14245,2021-04-26,East,Odisha,Bhubaneswar,CUST-6472,Customer 2,B2C,REP-15,Rep Name 14,Manager 2,Electronics,Laptops,ProBook X1,ELE-LAP-919,7,1400.8,3.18,5453.54,9493.93,4040.39,42.56,Credit Card,5,0,1,Partner,Q2,Apr,2021
ORD-1853,2021-04-27,North,Delhi,New Delhi,CUST-1403,Customer 499,B2B,REP-36,Rep Name 32,Manager 5,Furniture,Desks,Corner L-Desk,FUR-DES-813,12,226.04,6.14,1208.5,2545.95,1337.45,52.53,UPI,4,0,5,Offline,Q2,Apr,2021
ORD-4240,2021-04-27,Central,Madhya Pradesh,Indore,CUST-2361,Customer 81,Enterprise,REP-16,Rep Name 12,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-602,159,665.68,19.49,65139.29,85217,20077.71,23.56,Bank Transfer,14,0,3,Offline,Q2,Apr,2021
ORD-5355,2021-04-27,West,Gujarat,Ahmedabad,CUST-2713,Customer 204,B2B,REP-30,Rep Name 1,Manager 1,Electronics,Phones,X-Phone 12,ELE-PHO-687,8,112.12,9.39,563.52,812.75,249.23,30.67,Credit Card,4,0,3,Partner,Q2,Apr,2021
ORD-9569,2021-04-27,West,Maharashtra,Mumbai,CUST-3741,Customer 357,B2B,REP-32,Rep Name 4,Manager 3,Furniture,Chairs,Exec Leather,FUR-CHA-459,13,524.63,1.61,3565.88,6710.02,3144.14,46.86,UPI,,,5,Online,Q2,Apr,2021
ORD-13754,2021-04-27,East,West Bengal,Kolkata,CUST-8559,Customer 217,B2C,REP-46,Rep Name 28,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-148,8,420.85,4.22,-2111.16,-3224.84,-1113.6800000000003,34.53,Bank Transfer,8,1,2,Partner,Q2,Apr,2021
ORD-14166,2021-04-27,North,Punjab,Ludhiana,CUST-7242,Customer 152,Enterprise,REP-46,Rep Name 11,Manager 3,Electronics,Laptops,ProBook X1,ELE-LAP-617,180,1336.28,13.17,98816.76,208851.48,110034.72,52.69,Cash,11,0,4,Partner,Q2,Apr,2021
ORD-3327,2021-04-28,South,Tamil Nadu,Chennai,CUST-3003,Customer 49,B2B,REP-45,Rep Name 14,Manager 2,Electronics,Phones,S-Galaxy 22,ELE-PHO-327,3,698.69,11.08,938.7,1863.89,925.19,49.64,Cash,7,0,3,Partner,Q2,Apr,2021
ORD-3826,2021-04-28,West,Maharashtra,Mumbai,CUST-3528,Customer 352,Enterprise,REP-41,Rep Name 40,Manager 3,Office Supplies,Paper,Legal Size Ream,OFF-PAP-339,132,1135.19,26.58,94415.11,110009.69,15594.57,14.18,Cash,5,0,5,Partner,Q2,Apr,2021
ORD-7571,2021-04-28,Central,Chhattisgarh,Raipur,CUST-8494,Customer 250,Enterprise,REP-49,Rep Name 13,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-502,195,1345,14.32,152238.66,224707.42,72468.76,32.25,Cash,,0,4,Partner,Q2,Apr,2021
ORD-15670,2021-04-28,West,Gujarat,Ahmedabad,CUST-2447,Customer 303,B2C,REP-45,Rep Name 13,Manager 5,Electronics,Phones,S-Galaxy 22,ELE-PHO-355,11,1017.56,12.24,4538.73,9823.26,5284.53,53.8,UPI,8,0,5,Offline,Q2,Apr,2021
ORD-1939,2021-04-29,Central,Madhya Pradesh,Indore,CUST-6713,Customer 378,Enterprise,REP-39,Rep Name 25,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-542,118,641.55,23.45,37262.95,57947.66,20684.71,35.7,Credit Card,6,0,2,Partner,Q2,Apr,2021
ORD-9195,2021-04-29,Central,Chhattisgarh,Raipur,CUST-3578,Customer 344,B2C,REP-29,Rep Name 31,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-447,6,1252.93,7.92,3699.28,6922.48,3223.2,46.56,Cash,11,0,3,Offline,Q2,Apr,2021
ORD-10931,2021-04-29,East,West Bengal,Kolkata,CUST-2150,Customer 284,B2C,REP-42,Rep Name 23,Manager 5,Electronics,Laptops,ProBook X1,ELE-LAP-678,12,406.83,17.34,2808.44,4035.53,1227.09,30.41,UPI,2,0,5,Online,Q2,Apr,2021
ORD-1823,2021-04-30,West,Maharashtra,Mumbai,CUST-5323,Customer 10,Enterprise,REP-26,Rep Name 7,Manager 1,Office Supplies,Paper,Legal Size Ream,OFF-PAP-433,159,44.06,22.47,3627.43,5432.06,1804.64,33.22,Credit Card,10,0,5,Offline,Q2,Apr,2021
ORD-3232,2021-04-30,North,Punjab,Ludhiana,CUST-5282,Customer 255,B2C,REP-49,Rep Name 22,Manager 1,Electronics,Laptops,GamerZ 15,ELE-LAP-157,1,916.43,14.56,508.14,782.98,274.84,35.1,UPI,4,0,3,,Q2,May,2021
ORD-5141,2021-04-30,East,Odisha,Bhubaneswar,CUST-8078,Customer 159,Enterprise,REP-42,Rep Name 17,Manager 5,Electronics,Phones,V-Smart,ELE-PHO-910,120,141.17,28.03,9547.34,12192.66,2645.31,21.7,UPI,4,0,1,Online,Q2,Apr,2021
ORD-10597,2021-04-30,West,Gujarat,Ahmedabad,CUST-5808,Customer 372,Enterprise,REP-13,Rep Name 14,Manager 3,Electronics,Laptops,ProBook X1,ELE-LAP-812,76,1163.36,16.98,46682.97,73399.58,26716.61,36.4,Cash,10,0,1,Offline,Q2,Apr,2021
ORD-11112,2021-04-30,Central,Madhya Pradesh,Indore,CUST-4578,Customer 346,B2C,REP-14,Rep Name 18,Manager 4,Furniture,Chairs,Exec Leather,FUR-CHA-949,15,847.02,4.65,6830.08,12114.24,5284.16,43.62,Cash,2,0,4,Online,Q2,Apr,2021
ORD-13562,2021-04-30,South,Tamil Nadu,Chennai,CUST-1447,Customer 170,Enterprise,REP-30,Rep Name 36,Manager 4,Office Supplies,Binders,Archive Box Pack,OFF-BIN-893,62,567.68,26.52,17925.4,25862.72,7937.32,30.69,UPI,12,0,3,Offline,Q2,Apr,2021
ORD-15549,2021-04-30,Central,Chhattisgarh,Raipur,CUST-5680,Customer 315,B2B,REP-36,Rep Name 19,Manager 4,Furniture,Desks,Wooden Classic,FUR-DES-624,12,976.02,17.33,5505.83,9682.07,4176.25,43.13,UPI,3,0,4,Partner,Q2,Apr,2021
ORD-1901,2021-05-01,South,Tamil Nadu,Chennai,CUST-8455,Customer 245,Enterprise,REP-23,Rep Name 28,Manager 4,Electronics,Laptops,UltraSlim 13,ELE-LAP-821,39,1112.08,14.31,19831.81,37163.89,17332.08,46.64,Credit Card,5,0,5,Offline,Q2,May,2021
ORD-6300,2021-05-01,Central,Chhattisgarh,Raipur,CUST-3978,Customer 385,B2B,REP-45,Rep Name 22,Manager 5,Electronics,Laptops,UltraSlim 13,ELE-LAP-745,5,1320.99,3.07,3406.18,6402.34,2996.16,46.8,Cash,2,0,5,Offline,Q2,May,2021
ORD-8715,2021-05-01,East,West Bengal,Kolkata,CUST-7563,Customer 406,B2B,REP-15,Rep Name 18,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-923,1,883.16,10.28,540.21,792.41,252.2,31.83,Bank Transfer,4,0,1,Online,Q2,May,2021
ORD-9935,2021-05-01,West,Gujarat,Ahmedabad,CUST-3259,Customer 254,,REP-11,Rep Name 20,Manager 5,Office Supplies,Binders,Ring Binder Set,OFF-BIN-769,1,905.84,11.16,567.34,804.74,237.4,29.5,UPI,14,0,4,Partner,Q2,May,2021
ORD-8435,2021-05-02,West,Gujarat,Ahmedabad,CUST-5807,Customer 47,B2C,REP-22,Rep Name 30,Manager 3,Electronics,Laptops,UltraSlim 13,ELE-LAP-830,4,224.6,19.92,402.87,719.47,316.6,44,Cash,5,0,3,Online,Q2,May,2021
ORD-11757,2021-05-02,South,Tamil Nadu,Chennai,CUST-4018,Customer 419,Enterprise,REP-46,Rep Name 25,Manager 3,Furniture,Desks,Corner L-Desk,FUR-DES-984,199,1378.77,24.58,186887.28,206921.66,20034.39,9.68,Credit Card,7,0,5,Partner,Q2,May,2021
ORD-14217,2021-05-02,South,Tamil Nadu,Chennai,CUST-5074,Customer 424,B2B,REP-11,Rep Name 6,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-851,4,243.68,16.01,534.3,818.64,284.34,34.73,Credit Card,2,0,3,Partner,Q2,May,2021
ORD-14709,2021-05-02,Central,Madhya Pradesh,Indore,CUST-2531,Customer 36,B2C,REP-10,Rep Name 26,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-896,9,1090.31,3.94,4087.79,9425.85,5338.05,56.63,Cash,2,1,5,Partner,Q2,May,2021
ORD-4890,2021-05-03,Central,Madhya Pradesh,Indore,CUST-7575,Customer 431,,REP-43,Rep Name 15,Manager 4,Office Supplies,Paper,Legal Size Ream,OFF-PAP-213,1,338.88,11.69,191.08,299.25,108.17,36.15,Cash,9,0,5,Partner,Q2,May,2021
ORD-9421,2021-05-03,East,West Bengal,Kolkata,CUST-5076,Customer 53,Enterprise,REP-23,Rep Name 16,Manager 3,Furniture,Chairs,Ergo Deluxe,FUR-CHA-371,162,1201.77,12.67,84040.7,170016.13,85975.43,50.57,Cash,4,0,5,Online,Q2,May,2021
ORD-10011,2021-05-03,East,West Bengal,Kolkata,CUST-3860,Customer 231,B2C,REP-18,Rep Name 18,Manager 1,Office Supplies,Binders,Archive Box Pack,OFF-BIN-263,11,837.12,19.94,4891.33,7372.39,2481.07,33.65,UPI,2,0,5,Online,Q2,May,2021
ORD-11858,2021-05-03,South,Karnataka,Bangalore,CUST-6821,Customer 450,,REP-10,Rep Name 15,Manager 4,Electronics,Phones,S-Galaxy 22,ELE-PHO-360,2,735.26,3.97,1006.5,1412.15,405.65,28.73,Cash,5,0,4,Online,Q2,May,2021
ORD-12296,2021-05-03,Central,Madhya Pradesh,Indore,CUST-3807,Customer 414,Enterprise,REP-40,Rep Name 17,Manager 5,Office Supplies,Paper,Legal Size Ream,OFF-PAP-506,72,1481.49,27,47848.63,77864.97,30016.34,38.55,Bank Transfer,8,0,3,Partner,Q2,May,2021
ORD-13804,2021-05-03,Central,Madhya Pradesh,Indore,CUST-6112,Customer 385,B2C,REP-26,Rep Name 23,Manager 3,Furniture,Desks,Standing Pro,FUR-DES-719,6,1146.66,10.33,3238.25,6169.26,2931.01,47.51,UPI,13,0,5,Offline,Q2,May,2021
ORD-13851,2021-05-03,South,Tamil Nadu,Chennai,CUST-6456,Customer 216,B2B,REP-14,Rep Name 32,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-848,2,138.75,3.72,174.39,267.16,92.77,34.73,Credit Card,9,0,3,Partner,Q2,May,2021
ORD-3028,2021-05-04,East,West Bengal,Kolkata,CUST-4378,Customer 200,Enterprise,REP-48,Rep Name 21,Manager 3,Furniture,Chairs,Office Standard,FUR-CHA-645,198,937.8,19.84,128018.65,148843.96,20825.31,13.99,Cash,4,0,3,Online,Q2,May,2021
ORD-7157,2021-05-04,West,Maharashtra,Mumbai,CUST-5622,Customer 160,B2B,REP-39,Rep Name 1,Manager 5,Furniture,Chairs,Office Standard,FUR-CHA-454,2,1291.2,19.58,1306.83,2076.72,769.89,37.07,Credit Card,5,0,5,Offline,Q2,May,2021
ORD-11109,2021-05-04,South,Tamil Nadu,Chennai,CUST-1314,Customer 356,Enterprise,REP-21,Rep Name 24,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-418,175,1442.77,17.2,107645.36,209060.02,101414.66,48.51,Bank Transfer,8,0,2,Offline,Q2,May,2021
ORD-1845,2021-05-05,East,West Bengal,Kolkata,CUST-5709,Customer 163,B2B,REP-17,Rep Name 37,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-265,12,1332.97,4.19,10019.09,15325.05,5305.96,34.62,UPI,1,0,5,Offline,Q2,May,2021
ORD-2437,2021-05-06,South,Karnataka,Bangalore,CUST-2355,Customer 223,Enterprise,REP-17,Rep Name 22,Manager 2,Furniture,Desks,Wooden Classic,FUR-DES-820,144,1469.92,22.79,91910.08,163431.72,71521.64,43.76,UPI,8,0,4,Offline,Q2,May,2021
ORD-2752,2021-05-06,West,Gujarat,Ahmedabad,CUST-3397,Customer 168,B2C,REP-29,Rep Name 16,Manager 1,Electronics,Laptops,UltraSlim 13,ELE-LAP-183,10,482.81,15.56,2742.49,4076.88,1334.39,32.73,UPI,7,0,4,Offline,Q2,May,2021
ORD-7067,2021-05-06,South,Karnataka,Bangalore,CUST-1720,Customer 96,B2B,REP-31,Rep Name 34,Manager 4,Office Supplies,Binders,Archive Box Pack,OFF-BIN-336,9,388.79,14.34,2212.21,2997.28,785.07,26.19,UPI,13,0,4,Partner,Q2,May,2021
ORD-12773,2021-05-06,Central,Chhattisgarh,Raipur,CUST-5420,Customer 495,B2C,REP-12,Rep Name 37,Manager 5,Electronics,Phones,X-Phone 12,ELE-PHO-981,5,151.01,0.7,480.8,749.76,268.95,35.87,Bank Transfer,8,0,3,Offline,Q2,May,2021
ORD-5372,2021-05-07,East,Odisha,Bhubaneswar,CUST-5365,Customer 186,B2C,REP-50,Rep Name 23,Manager 2,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-419,8,1455.26,9.42,6900.28,10544.85,3644.57,34.56,UPI,4,0,3,Online,Q2,May,2021
ORD-5592,2021-05-07,East,West Bengal,Kolkata,CUST-2288,Customer 287,Enterprise,REP-24,Rep Name 39,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-859,199,1432.17,22.69,182039.66,220340.85,38301.2,17.38,Credit Card,10,0,3,Partner,Q2,May,2021
ORD-15631,2021-05-07,Central,Madhya Pradesh,Indore,CUST-7636,Customer 111,B2C,REP-18,Rep Name 20,Manager 4,Furniture,Desks,Standing Pro,FUR-DES-554,5,462.83,12.67,1570.68,2021.04,450.36,22.28,Bank Transfer,3,0,3,Partner,Q2,May,2021
ORD-3440,2021-05-08,Central,Madhya Pradesh,Indore,CUST-1510,Customer 262,Enterprise,REP-22,Rep Name 35,Manager 5,Furniture,Chairs,Office Standard,FUR-CHA-283,188,1341.1,10.99,169149.11,224420.73,55271.62,24.63,Bank Transfer,4,0,5,Offline,Q2,May,2021
ORD-6021,2021-05-08,West,Gujarat,Ahmedabad,CUST-1683,Customer 129,B2B,REP-18,Rep Name 36,Manager 3,Electronics,Phones,X-Phone 12,ELE-PHO-138,12,743.6,1.85,4359.94,8757.76,4397.81,50.22,Cash,11,0,5,Offline,Q2,May,2021
ORD-6423,2021-05-08,Central,Chhattisgarh,Raipur,CUST-4560,Customer 261,B2B,REP-28,Rep Name 29,Manager 4,Furniture,Chairs,Office Standard,FUR-CHA-594,4,269.49,12.35,555.46,944.86,389.4,41.21,Cash,2,0,5,Online,Q2,May,2021
ORD-2865,2021-05-09,South,Karnataka,Bangalore,CUST-8505,Customer 50,B2C,REP-32,Rep Name 39,Manager 2,Office Supplies,Binders,Ring Binder Set,OFF-BIN-839,15,1051.6,8.73,7297.46,14396.19,7098.73,49.31,Credit Card,7,0,3,Offline,Q2,May,2021
ORD-6323,2021-05-09,East,Odisha,Bhubaneswar,CUST-1409,Customer 377,B2B,REP-18,Rep Name 1,Manager 3,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-509,4,653.43,11.9,1324.61,2302.61,978,42.47,Bank Transfer,2,0,4,Partner,Q2,May,2021
ORD-7088,2021-05-09,East,West Bengal,Kolkata,CUST-6260,Customer 100,Enterprise,REP-42,Rep Name 28,Manager 4,Office Supplies,Binders,Ring Binder Set,OFF-BIN-149,166,838.37,20.2,93829.5,111056.81,17227.31,15.51,Bank Transfer,1,0,5,Partner,Q2,May,2021
ORD-15984,"May 09, 2021",North,Delhi,New Delhi,CUST-7928,Customer 413,B2B,REP-34,Rep Name 31,Manager 5,Office Supplies,Binders,Archive Box Pack,OFF-BIN-817,7,1041.24,13.85,3224.12,6279.09,3054.97,48.65,Bank Transfer,1,0,4,Partner,Q2,May,2021
ORD-9393,2021-05-10,Central,Chhattisgarh,Raipur,CUST-5749,Customer 427,,REP-30,Rep Name 10,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-147,11,405.06,16.01,2484.81,3742.34,1257.53,33.6,Cash,3,0,2,Partner,Q2,May,2021
ORD-10895,2021-05-10,East,West Bengal,Kolkata,CUST-8025,Customer 238,B2C,REP-47,Rep Name 7,Manager 4,Furniture,Chairs,Ergo Deluxe,FUR-CHA-106,15,979.24,3.01,9099.66,14245.75,5146.09,36.12,UPI,3,0,3,Online,Q2,May,2021
ORD-12403,2021-05-10,West,Gujarat,Ahmedabad,CUST-6622,Customer 81,B2C,REP-48,Rep Name 24,Manager 5,Furniture,Chairs,Office Standard,FUR-CHA-201,1,1426.85,7.15,791.15,1324.78,533.63,40.28,Credit Card,1,0,4,Online,Q2,May,2021
ORD-9784,2021-05-11,West,Maharashtra,Mumbai,CUST-3999,Customer 92,B2B,REP-45,Rep Name 27,Manager 4,Electronics,Phones,S-Galaxy 22,ELE-PHO-647,11,711.81,9.17,4338.17,7111.65,2773.49,39,Cash,3,0,4,Partner,Q2,May,2021
ORD-12153,2021-05-11,North,Punjab,Ludhiana,CUST-2946,Customer 225,B2B,REP-38,Rep Name 31,Manager 2,Electronics,Phones,S-Galaxy 22,ELE-PHO-139,8,$1267.94,8.21,6629.23,9310.98,2681.74,28.8,Credit Card,6,0,4,Partner,Q2,May,2021
ORD-3948,2021-05-12,North,Punjab,Ludhiana,CUST-6699,Customer 441,Enterprise,REP-38,Rep Name 11,Manager 4,Office Supplies,Binders,Archive Box Pack,OFF-BIN-577,142,251.91,19.49,21499.84,28798.94,7299.1,25.35,Bank Transfer,2,0,5,Partner,Q2,May,2021
ORD-9455,2021-05-12,South,Karnataka,Bangalore,CUST-6264,Customer 399,Enterprise,REP-45,Rep Name 13,Manager 2,Office Supplies,Binders,Archive Box Pack,OFF-BIN-673,80,1250.91,29.32,69106.48,70735.94,1629.47,2.3,UPI,3,0,4,Online,Q2,May,2021
ORD-11211,2021-05-12,West,Gujarat,Ahmedabad,CUST-8020,Customer 394,B2B,REP-43,Rep Name 17,Manager 1,Furniture,Desks,Wooden Classic,FUR-DES-515,12,969.21,19.46,6287.21,9367.47,3080.26,32.88,UPI,4,0,3,Online,Q2,May,2021
ORD-13988,2021-05-12,Central,Madhya Pradesh,Indore,CUST-1105,Customer 425,B2B,REP-38,Rep Name 27,Manager 4,Furniture,Chairs,Ergo Deluxe,FUR-CHA-295,4,173.09,6.83,342.71,645.09,302.38,46.87,UPI,13,0,3,,Q2,May,2021
ORD-14870,2021-05-12,West,Gujarat,Ahmedabad,CUST-8217,Customer 175,Enterprise,REP-48,Rep Name 19,Manager 3,Electronics,Laptops,GamerZ 15,ELE-LAP-442,117,491.76,20.71,31662.69,45621.9,13959.21,30.6,UPI,9,0,4,Partner,Q2,May,2021
ORD-2134,2021-05-13,South,Tamil Nadu,Chennai,CUST-6393,Customer 227,B2C,REP-30,Rep Name 21,Manager 2,Electronics,Laptops,GamerZ 15,ELE-LAP-426,10,1082.6,4.16,4763.57,10376.07,5612.5,54.09,Bank Transfer,8,1,2,Offline,Q2,May,2021
ORD-6780,2021-05-13,South,Tamil Nadu,Chennai,CUST-4459,Customer 282,Enterprise,REP-16,Rep Name 34,Manager 3,Electronics,Phones,S-Galaxy 22,ELE-PHO-581,136,1163.61,12.32,100829.42,138755.77,37926.36,27.33,Cash,13,0,5,Offline,Q2,May,2021
ORD-7795,2021-05-13,South,Tamil Nadu,Chennai,CUST-8339,Customer 484,Enterprise,REP-11,Rep Name 9,Manager 1,Furniture,Desks,Corner L-Desk,FUR-DES-788,112,1219.06,14.95,55618.67,116118.55,60499.88,52.1,Bank Transfer,3,0,3,Online,Q2,May,2021
ORD-9008,2021-05-13,Central,Chhattisgarh,Raipur,CUST-3845,Customer 475,Enterprise,REP-13,Rep Name 38,Manager 5,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-767,131,1414.07,26.07,121612.27,136949.09,15336.82,11.2,Bank Transfer,5,0,5,Partner,Q2,May,2021
ORD-9953,2021-05-13,North,Delhi,New Delhi,CUST-6853,Customer 435,B2B,REP-37,Rep Name 7,Manager 2,Electronics,Phones,X-Phone 12,ELE-PHO-961,10,273.23,9.07,1788.36,2484.49,696.12,28.02,Cash,12,0,4,Partner,Q2,May,2021
ORD-12771,2021-05-13,Central,Chhattisgarh,Raipur,CUST-8432,Customer 299,B2B,REP-28,Rep Name 31,Manager 1,Furniture,Desks,Standing Pro,FUR-DES-947,14,896.95,14.63,8680.66,10720.03,2039.37,19.02,UPI,4,0,3,Online,Q2,May,2021
ORD-1232,2021-05-14,Central,Madhya Pradesh,Indore,CUST-1806,Customer 370,Enterprise,REP-33,Rep Name 13,Manager 5,Furniture,Desks,Standing Pro,FUR-DES-242,83,79.45,18.03,3039.29,5405.35,2366.06,43.77,Credit Card,4,0,4,Online,Q2,May,2021
ORD-2200,2021-05-14,West,Maharashtra,Mumbai,CUST-2937,Customer 367,B2C,REP-30,Rep Name 32,Manager 2,Electronics,Laptops,ProBook X1,ELE-LAP-853,2,1427.13,3.98,1165.54,2740.8,1575.26,57.47,Credit Card,9,0,5,Partner,Q2,May,2021
ORD-4685,2021-05-14,West,Maharashtra,Mumbai,CUST-7162,Customer 309,Enterprise,REP-14,Rep Name 2,Manager 1,Office Supplies,Binders,Ring Binder Set,OFF-BIN-971,121,1324.61,13.82,70870.47,138125.09,67254.62,48.69,Credit Card,4,1,4,Online,Q2,May,2021
ORD-12441,2021-05-14,North,Delhi,New Delhi,CUST-6393,Customer 440,B2B,REP-11,Rep Name 15,Manager 3,Furniture,Desks,Corner L-Desk,FUR-DES-269,12,420.95,17.99,2966.58,4142.71,1176.13,28.39,Bank Transfer,13,0,5,Partner,Q2,May,2021
ORD-15786,2021-05-14,North,Delhi,New Delhi,CUST-4178,Customer 479,B2C,REP-48,Rep Name 1,Manager 1,Furniture,Chairs,Office Standard,FUR-CHA-292,3,1146.89,2.37,2120.09,3359.07,1238.98,36.88,Credit Card,11,0,2,Offline,Q2,May,2021
ORD-3873,2021-05-15,East,West Bengal,Kolkata,CUST-4359,Customer 20,B2B,REP-15,Rep Name 6,Manager 4,Electronics,Laptops,GamerZ 15,ELE-LAP-879,2,1008.13,8.8,1011.8,1838.82,827.02,44.98,UPI,5,0,5,Partner,Q2,May,2021
ORD-4310,2021-05-15,East,Odisha,Bhubaneswar,CUST-7528,Customer 270,B2C,REP-49,Rep Name 1,Manager 2,Office Supplies,Paper,Legal Size Ream,OFF-PAP-551,12,29.38,11.74,200.18,311.2,111.02,35.68,UPI,12,0,5,Partner,Q2,May,2021
ORD-10823,2021-05-15,South,Karnataka,Bangalore,CUST-2510,Customer 250,B2C,REP-12,Rep Name 8,Manager 3,Office Supplies,Binders,Archive Box Pack,OFF-BIN-810,6,1135.12,0.01,4157.93,6810.16,2652.22,38.95,UPI,4,0,3,Offline,Q2,May,2021
ORD-14761,2021-05-15,South,Tamil Nadu,Chennai,CUST-8590,Customer 323,B2B,REP-17,Rep Name 33,Manager 1,Office Supplies,Paper,A4 Ream Premium,OFF-PAP-516,15,303.86,4.13,1848.81,4369.5,2520.7,57.69,Cash,2,0,4,,Q2,May,2021
ORD-2703,2021-05-16,Central,Madhya Pradesh,Indore,CUST-7018,Customer 224,,REP-19,Rep Name 8,Manager 5,Electronics,Phones,S-Galaxy 22,ELE-PHO-846,36,1322.75,20.06,19955.44,38067.48,18112.04,47.58,Bank Transfer,4,0,4,Online,Q2,May,2021
